long,lat,id_arbol,altura_tot,diametro,inclinacio,id_especie,nombre_com,nombre_cie,tipo_folla,espacio_ve,ubicacion,nombre_fam,nombre_gen,origen,coord_x,coord_y
-58.4522954489,-34.6791306564,82,7,20,0,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,101008.51448700001,94468.707817
-58.4522499433,-34.679154179899996,83,7,20,0,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,101012.687348,94466.099779
-58.4521834853,-34.6791901413,84,7,20,0,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,101018.772769,94462.100788
-58.452137979899994,-34.6792121323,85,7,20,0,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,101022.945629,94459.66662
-58.4570109288,-34.6837482774,86,6,25,15,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100576.341752,93956.480617
-58.4569965275,-34.6837012221,87,6,25,15,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100577.66738500001,93961.700297
-58.4576356647,-34.6838312366,88,3,5,0,333,Arce,Acer sp.,No Determinado,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Aceráceas,Acer,Exótico,100519.090981,93947.284039
-58.4576077304,-34.6838028404,89,3,5,0,333,Arce,Acer sp.,No Determinado,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Aceráceas,Acer,Exótico,100521.65939500001,93950.43241699999
-58.4575832876,-34.6837819261,90,3,5,0,333,Arce,Acer sp.,No Determinado,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Aceráceas,Acer,Exótico,100523.8964,93952.752275
-58.4575326563,-34.683737844,91,3,5,0,333,Arce,Acer sp.,No Determinado,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Aceráceas,Acer,Exótico,100528.536116,93957.64054600001
-58.4553307721,-34.6783500579,92,9,22,20,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100730.357735,94555.32226799999
-58.4552207743,-34.678426132,93,9,22,20,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100740.435962,94546.884682
-58.45521816229999,-34.678350051,94,9,22,20,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100740.67034,94555.32226799999
-58.4550238238,-34.678343728899996,95,9,22,20,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100758.48302,94556.0254
-58.454849889799995,-34.678343717800004,96,9,22,20,35,Acacia de constantinopla,Albizia julibrissin,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Leguminosas,Albizia,Exótico,100774.42068200001,94556.0254
-58.4535990059,-34.6809296568,97,10,50,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Bombacáceas,Ceiba,Nativo/Autóctono,100889.031221,94269.147488
-58.453420056700004,-34.6808408523,98,10,50,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Bombacáceas,Ceiba,Nativo/Autóctono,100905.437637,94278.99133799999
-58.4533279617,-34.6808112783,99,10,50,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,DE LAS VICTORIAS,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",Bombacáceas,Ceiba,Nativo/Autóctono,100913.875223,94282.27262100001
-58.465728642200006,-34.6668666268,100,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99777.414687,95829.25042899999
-58.4657151097,-34.666761970799996,101,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99778.659417,95840.86791
-58.4657060571,-34.666844271799995,102,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99779.489237,95831.73989
-58.4657060559,-34.666810558200005,103,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99779.489237,95835.47408
-58.4657037671,-34.666877895300004,104,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99779.696692,95828.005699
-58.4656924152,-34.6667320437,105,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99780.733967,95844.18719
-58.4656856526,-34.6667825242,106,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99781.35633200001,95838.585905
-58.46568565,-34.6667077052,107,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99781.35633200001,95846.88410499999
-58.4656765996,-34.6668535573,108,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99782.186152,95830.702614
-58.465665245100006,-34.666632886799995,109,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99783.223427,95855.18230599999
-58.4656629604,-34.666814345300004,110,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99783.430882,95835.05917000001
-58.465660776499995,-34.6667619721,111,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99783.638337,95840.86791
-58.465658483599995,-34.6667151878,112,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99783.845792,95846.054285
-58.465658481999995,-34.6666684034,113,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99783.845792,95851.24066
-58.4656494323,-34.6668330053,114,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99784.675612,95832.98462
-58.4656471378,-34.6667376337,115,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99784.883067,95843.564825
-58.4656336037,-34.6665861933,116,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99786.12779700001,95860.36868099999
-58.4656245558,-34.6668030783,117,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99786.957617,95836.3039
-58.4656245493,-34.6666179239,118,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99786.957617,95856.841946
-58.465622260699995,-34.6666908499,119,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99787.165072,95848.7512
-58.4656177858,-34.6666441558,120,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99787.579983,95853.937576
-58.4656154991,-34.6667712579,121,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99787.787438,95839.830635
-58.465599678400004,-34.6667470098,122,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99789.239623,95842.52755
-58.465595095,-34.6667151893,123,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99789.65453300001,95846.054285
-58.4655883329,-34.6667825265,124,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99790.276898,95838.585905
-58.4655883264,-34.6665936763,125,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99790.276898,95859.53886100001
-58.46558603810001,-34.66667778,126,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99790.48435299999,95850.203385
-58.465583745,-34.6666198179,127,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99790.691808,95856.63449099999
-58.4655746904,-34.6666478527,128,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99791.521628,95853.52266599999
-58.4655656323,-34.6665712311,129,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99792.351448,95862.028321
-58.46554305350001,-34.6667301543,130,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99794.425998,95844.39464500001
-58.465543051400005,-34.6666702991,131,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99794.425998,95851.033205
-58.465540758500005,-34.6666179259,132,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99794.633453,95856.841946
-58.4655272323,-34.6666927452,133,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99795.87818300001,95848.543745
-58.4655272283,-34.6665749279,134,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99795.87818300001,95861.613411
-58.4655181754,-34.6666516401,135,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99796.70800299999,95853.107756
-58.4655091168,-34.666559964499996,136,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99797.537823,95863.273051
-58.4655068266,-34.6665898921,137,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99797.745278,95859.953771
-58.4654954812,-34.666625408899996,138,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99798.782553,95856.012126
-58.4654910101,-34.6666890502,139,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99799.197463,95848.958655
-58.4654728958,-34.6665917859,140,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99800.857103,95859.74631599999
-58.4654683125,-34.666561858499996,141,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99801.272013,95863.065596
-58.465466133599996,-34.6666572301,142,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99801.47946799999,95852.48539
-58.46546155,-34.6666179277,143,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99801.894378,95856.841946
-58.4654615477,-34.666548787800004,144,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99801.894378,95864.51778099999
-58.4654434403,-34.6666572306,145,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99803.554018,95852.48539
-58.4654366735,-34.6665824118,146,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99804.176383,95860.783591
-58.4654343842,-34.6666385712,147,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99804.383838,95854.559941
-58.4654253262,-34.666565555300004,148,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99805.21365800001,95862.65068600001
-58.4654253254,-34.6665394137,149,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99805.21365800001,95865.555056
-58.4654162719,-34.6666011621,150,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99806.04347799999,95858.709041
-58.4654095072,-34.666591787399994,151,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99806.665843,95859.74631599999
-58.4654072145,-34.66654311,152,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99806.873298,95865.140146
-58.4654004529,-34.666627304,153,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99807.495663,95855.804671
-58.465400451,-34.6665693419,154,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99807.495663,95862.235776
-58.4653846322,-34.6666011628,155,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99808.947849,95858.709041
-58.465384630100004,-34.6665375216,156,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99808.947849,95865.76251100001
-58.465370993,-34.6665599676,157,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99810.192579,95863.273051
-58.4653687029,-34.666591788299996,158,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99810.400034,95859.74631599999
-58.4653574633,-34.6665300403,159,12,15,0,214,Álamo negro del Canada,Populus x canadensis,Árbol Latifoliado Caducifolio,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Salicáceas,Populus,Exótico,99811.437309,95866.59233099999
